px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.68497	-9.52929	-2.71945	-2.0409	-1.09371	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.296806
4.77973	-9.39215	-2.74064	-2.12064	-1.11654	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.400814
4.81633	-9.24689	-2.74307	-2.09883	-0.94443	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	3.62411
4.90986	-9.10193	-2.77529	-2.15729	-0.947477	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.624226
5.0165	-8.98719	-2.77553	-2.24192	-1.01303	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.60585
5.12157	-8.86483	-2.78847	-2.30074	-1.01489	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.0930484
5.19166	-8.73208	-2.78161	-2.28809	-0.869222	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.52212
5.30664	-8.60301	-2.81244	-2.33638	-0.864741	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.543152
5.38975	-8.47548	-2.80641	-2.33109	-0.751536	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	1.58225
5.48843	-8.36481	-2.79847	-2.36549	-0.743971	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0969763
5.54084	-8.2323	-2.78152	-2.29364	-0.49842	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	8.25709
5.63528	-8.11267	-2.80099	-2.3105	-0.485762	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.368746
5.74748	-8.00293	-2.80621	-2.35331	-0.525065	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.573769
5.85403	-7.88472	-2.81376	-2.37425	-0.514162	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.158368
5.97727	-7.78595	-2.81949	-2.4261	-0.568814	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.498397
6.10796	-7.68041	-2.83929	-2.46081	-0.571438	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.22165
6.20369	-7.57727	-2.83354	-2.44992	-0.481257	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	1.13682
6.31982	-7.47672	-2.85199	-2.47017	-0.474578	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.208258
6.4304	-7.36713	-2.84733	-2.46365	-0.401163	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	0.737486
6.55228	-7.26702	-2.84969	-2.48313	-0.397636	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.0145516
6.65903	-7.17487	-2.84592	-2.48488	-0.354309	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	0.356983
6.76774	-7.07453	-2.85449	-2.4913	-0.339177	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.272757
6.89088	-6.99935	-2.85851	-2.53433	-0.400719	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.665881
6.99566	-6.92347	-2.83875	-2.55142	-0.39853	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.284249
7.12144	-6.8348	-2.8362	-2.56767	-0.388855	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.224042
7.25353	-6.75283	-2.83597	-2.59003	-0.39018	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.00185285
7.35192	-6.65543	-2.82002	-2.55444	-0.266409	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	2.37973
7.46079	-6.57045	-2.81627	-2.55891	-0.255172	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.189011
7.58351	-6.50054	-2.81835	-2.5852	-0.285212	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.147124
7.69243	-6.43161	-2.80097	-2.59837	-0.284951	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.221521
7.84122	-6.39354	-2.82335	-2.69075	-0.464315	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	5.40594
7.96621	-6.33539	-2.81876	-2.71436	-0.465164	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.0136389
8.06337	-6.22588	-2.76581	-2.62544	-0.201883	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	12.9656
8.18652	-6.14903	-2.75609	-2.63138	-0.195615	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.159353
8.28781	-6.03809	-2.72976	-2.56319	-0.0218482	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	4.96594
8.39919	-5.95544	-2.7131	-2.5587	-0.0149219	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.329421
8.55004	-5.91036	-2.7316	-2.64059	-0.198358	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	5.2504
8.67386	-5.83843	-2.72226	-2.64807	-0.194074	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.103563
8.80373	-5.76651	-2.72217	-2.65849	-0.197106	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.259631
8.93978	-5.68625	-2.73543	-2.66167	-0.186433	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.11667
9.03263	-5.58908	-2.70733	-2.59573	-0.0198629	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	4.50409
9.14912	-5.49919	-2.72405	-2.58172	0.000649126	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.299463
9.26811	-5.41065	-2.71757	-2.56109	0.0464487	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.320823
9.38263	-5.33101	-2.70341	-2.55657	0.0488749	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.173558
9.456	-5.18972	-2.66449	-2.42181	0.338927	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	12.5767
9.56301	-5.08579	-2.66743	-2.39747	0.34645	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.0356694
9.66683	-4.98206	-2.66749	-2.37339	0.354996	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.103125
9.76641	-4.86703	-2.67399	-2.34288	0.369177	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.144135
9.87672	-4.76958	-2.67693	-2.34002	0.334716	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.404834
9.97309	-4.66229	-2.67268	-2.31859	0.338895	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.0333936
10.0686	-4.5688	-2.67505	-2.31792	0.300721	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.312574
10.1577	-4.46031	-2.68422	-2.29606	0.309013	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.0844296
10.239	-4.33562	-2.6804	-2.24603	0.378926	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	0.77988
10.3295	-4.2047	-2.69654	-2.21568	0.390432	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.199232
10.4396	-4.10279	-2.70172	-2.24738	0.270726	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	2.10046
10.5364	-3.97407	-2.72054	-2.22807	0.275542	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.190069
10.6412	-3.86467	-2.72561	-2.24362	0.207284	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.645401
10.7366	-3.74683	-2.72857	-2.23379	0.205159	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.0117796
10.8353	-3.63159	-2.7319	-2.2333	0.183301	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.174415
10.9303	-3.49501	-2.75589	-2.21527	0.193093	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.308387
10.9789	-3.34558	-2.74244	-2.11422	0.397218	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.00155
11.0515	-3.19953	-2.759	-2.08112	0.411405	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.228948
11.1015	-3.05153	-2.75804	-2.01606	0.50185	10.9851	-2.95299	11.1	-3	0.909905	2.72971	1.20072
11.1612	-2.89785	-2.77582	-1.97819	0.51424	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.238344
11.1576	-2.723	-2.77505	-1.83075	0.77661	11.0233	-2.67356	11.15	-2.7	0	2.72847	8.59317
11.1785	-2.56941	-2.77249	-1.77504	0.793559	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.300954
11.1854	-2.40933	-2.77953	-1.68846	0.891164	11.2541	-2.42353	11.15	-2.4	0	2.72732	1.28561
11.1891	-2.25917	-2.77166	-1.63202	0.9017	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.14317
11.2944	-2.14132	-2.73231	-1.77241	0.474287	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	23.8824
11.3287	-1.98172	-2.75252	-1.74869	0.468591	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.225298
11.2763	-1.81945	-2.75306	-1.58226	0.787351	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	13.5013
11.2657	-1.66134	-2.76036	-1.5306	0.797237	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.149675
11.2693	-1.51207	-2.75649	-1.50814	0.750738	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.31451
11.2582	-1.35781	-2.76161	-1.46778	0.748856	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.0145498
11.2039	-1.20437	-2.77649	-1.36031	0.900591	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	3.30742
11.1651	-1.05602	-2.77666	-1.30816	0.903948	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.0123454
11.0524	-0.90882	-2.81513	-1.13782	1.17342	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	10.1412
10.974	-0.761809	-2.82959	-1.06723	1.17904	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.221787
10.9147	-0.626514	-2.8103	-1.03991	1.09302	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	1.34126
10.8359	-0.481323	-2.83034	-0.986553	1.08049	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.223337
10.6746	-0.381393	-2.9036	-0.791066	1.39452	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	16.4783
10.5665	-0.273036	-2.91693	-0.722917	1.38952	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.112061
10.4738	-0.166337	-2.86473	-0.701533	1.26583	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	4.08974
10.347	-0.0907415	-2.84025	-0.617092	1.29158	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.389672
10.2074	-0.0121792	-2.85213	-0.527536	1.33088	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	0.449561
10.061	0.0271997	-2.82257	-0.424923	1.37871	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	0.764132
9.91799	0.0823492	-2.81563	-0.34808	1.37846	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.0947636
9.7647	0.103594	-2.7991	-0.247528	1.41739	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	0.356953
9.64448	0.131271	-2.6965	-0.197631	1.3527	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	8.32171
9.51317	0.155942	-2.6797	-0.130061	1.34654	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.404722
9.37301	0.169139	-2.66888	-0.0581467	1.34412	9.56225	0.148577	9.4	0.15	-2.72659	0	0.43207
9.23155	0.164574	-2.6595	0.0222222	1.35557	9.25348	0.150166	9.25	0.15	-2.72658	0	0.0901188
9.08709	0.158706	-2.65752	0.0936082	1.35085	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.0410212
8.94335	0.180525	-2.66481	0.124566	1.28544	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.65343
8.79768	0.170719	-2.68003	0.179593	1.26036	8.94634	0.26481	8.8	0.25	-2.72783	0	0.730499
8.65299	0.185548	-2.68072	0.1992	1.18677	8.64483	0.254352	8.65	0.25	-2.7278	0	0.798156
8.50488	0.163973	-2.69414	0.249483	1.16141	8.46866	0.251128	8.5	0.25	-2.72395	0	0.319495
8.36113	0.174217	-2.68622	0.258093	1.0812	8.35775	0.250149	8.35	0.25	-2.72395	0	0.968169
8.21499	0.145118	-2.70158	0.299832	1.0499	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.494174
8.06539	0.120794	-2.70694	0.331081	1.01044	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.349284
7.88048	0.145082	-2.83682	0.260419	0.77491	7.74678	0.154598	7.85	0.15	-3.9992	0	22.9333
7.72273	0.122209	-2.85898	0.277919	0.741365	7.63715	0.143302	7.65	0.15	-3.99916	0	0.999917
7.614	0.063185	-2.78834	0.353631	0.823899	7.61982	0.157052	7.55	0.15	-1.99868	0	6.13826
7.47254	0.0695268	-2.77588	0.333483	0.734945	7.43926	0.160393	7.45	0.15	-1.99866	0	1.49708
7.32175	0.0329329	-2.78912	0.350083	0.691547	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	0.588411
7.1752	0.00423561	-2.7799	0.360394	0.651751	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.297701
7.05736	-0.0761101	-2.73229	0.443399	0.747589	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	3.57794
6.92921	-0.144589	-2.72615	0.487682	0.752693	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.0564866
6.82261	-0.248111	-2.69319	0.586463	0.866614	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	2.63353
6.71521	-0.34026	-2.68219	0.646341	0.885087	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.306736
6.60986	-0.441213	-2.67417	0.713393	0.920156	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.386797
6.51558	-0.546521	-2.66373	0.776161	0.938289	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.313741
6.4307	-0.674583	-2.66167	0.866793	1.01002	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.992007
6.34955	-0.83417	-2.69672	0.96301	1.06047	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	1.70315
6.35168	-1.04236	-2.711	1.21792	1.46925	6.35624	-1.10001	6.35	-1.1	0	-2.99522	18.5119
6.32349	-1.19243	-2.72326	1.31371	1.49587	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.682309
6.30552	-1.35604	-2.7399	1.43266	1.56923	6.30992	-1.40686	6.35	-1.4	0	-2.72817	0.669804
6.3071	-1.51782	-2.74495	1.53592	1.5894	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.512558
6.30766	-1.66658	-2.73772	1.61388	1.564	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.678973
6.32901	-1.8204	-2.73973	1.7078	1.57336	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.119735
6.32032	-1.95337	-2.69521	1.72209	1.41503	6.38849	-2.02257	6.35	-2	0	-2.73154	4.37261
6.34808	-2.10639	-2.70707	1.79957	1.41088	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.123711
6.34343	-2.22872	-2.66268	1.79849	1.25455	6.28921	-2.27735	6.35	-2.3	0	-2.99503	4.5799
6.36322	-2.37546	-2.69041	1.84594	1.22615	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.630417
6.41191	-2.52236	-2.71007	1.92449	1.25429	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.528091
6.46048	-2.68104	-2.74052	1.98115	1.23004	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.685449
6.51191	-2.82091	-2.73517	2.02997	1.19291	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.445308
6.56866	-2.97114	-2.75637	2.07684	1.16219	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.401722
6.60916	-3.1058	-2.70254	2.07767	1.02428	6.70928	-3.32749	6.55	-3.25	0	-3.63617	6.19739
6.63014	-3.29864	-2.76799	2.05809	0.905025	6.54763	-3.45513	6.55	-3.45	0	-3.63613	4.60195
6.68615	-3.44178	-2.76649	2.0823	0.859477	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	0.949444
6.71668	-3.62453	-2.81156	2.06486	0.76116	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.6815
6.77804	-3.76477	-2.80157	2.08506	0.719189	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	0.478445
6.85167	-3.9081	-2.8135	2.11524	0.704428	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.112969
6.94533	-4.04738	-2.84256	2.16458	0.727955	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.44683
6.99774	-4.2249	-2.88238	2.14723	0.641669	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	1.93925
7.04245	-4.35989	-2.80987	2.11881	0.507876	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	6.7847
7.09828	-4.51408	-2.82166	2.11253	0.457477	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	0.515526
7.1744	-4.6512	-2.82329	2.12912	0.442948	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	0.170313
7.21544	-4.80628	-2.82528	2.10557	0.373674	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	1.13267
7.3233	-4.94313	-2.88418	2.16604	0.462604	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.84632
7.3848	-5.10115	-2.89896	2.15249	0.405522	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	0.627441
7.44764	-5.22478	-2.87776	2.14962	0.361229	7.32687	-5.26205	7.4	-5.3	0.999994	-3	0.796265
7.49727	-5.38083	-2.90131	2.12262	0.294651	7.46174	-5.44979	7.45	-5.45	0.999999	-3	0.961084
7.56709	-5.51605	-2.87957	2.1203	0.257574	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	0.616571
7.65281	-5.65061	-2.88188	2.13611	0.259897	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	0.00910733
7.7205	-5.78447	-2.8482	2.12428	0.204566	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	1.7407
7.78296	-5.93406	-2.85533	2.10934	0.16638	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	0.252483
7.8542	-6.06644	-2.83822	2.10708	0.142798	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.332985
7.94383	-6.18489	-2.82699	2.13123	0.166468	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.143846
8.05657	-6.30766	-2.90303	2.18951	0.272527	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	6.91783
8.14135	-6.43049	-2.90959	2.20009	0.267951	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.0393813
8.20318	-6.55146	-2.82601	2.1745	0.18089	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	8.07297
8.28231	-6.67416	-2.81449	2.17954	0.173988	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.183484
8.36025	-6.79916	-2.79759	2.17818	0.153685	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.489596
8.41567	-6.94169	-2.79408	2.15027	0.101014	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	0.585737
8.52472	-7.07598	-2.84993	2.18443	0.161285	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.07108
8.58793	-7.22421	-2.855	2.15888	0.111523	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	0.389026
8.67263	-7.35392	-2.84931	2.1616	0.104194	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.057816
8.76115	-7.46947	-2.83456	2.17653	0.117564	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.197021
8.84453	-7.58607	-2.84819	2.18804	0.131749	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.71075
8.89675	-7.72547	-2.85375	2.15595	0.0757528	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0.507446
8.954	-7.85262	-2.79775	2.12634	0.00866911	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.36174
8.99583	-8.01888	-2.81216	2.07377	-0.0679806	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	0.903759
9.03305	-8.15367	-2.75016	2.02201	-0.164568	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	4.37692
9.0775	-8.28228	-2.72822	1.99956	-0.184426	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.719597
9.13423	-8.41781	-2.72305	1.98486	-0.192486	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.119432
9.18528	-8.55164	-2.71473	1.96874	-0.200719	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.108622
9.27265	-8.6871	-2.76386	2.00672	-0.0985028	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.75254
9.33807	-8.83146	-2.77358	1.99972	-0.100368	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.0885493
9.40036	-8.96958	-2.77268	1.9936	-0.101738	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.00146816
9.45364	-9.12384	-2.78843	1.97317	-0.122319	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.206047
9.5122	-9.25516	-2.79939	1.97239	-0.110307	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.184711
9.56099	-9.40168	-2.81964	1.95401	-0.128081	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.339905
9.57979	-9.54304	-2.75991	1.88979	-0.246813	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.61381
9.63466	-9.68019	-2.7552	1.88681	-0.231932	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0415055
9.65484	-9.82215	-2.72085	1.83617	-0.309503	9.63311	-9.79216	9.65	-9.8	0	-2.73054	1.83273
9.67774	-9.96826	-2.71798	1.80476	-0.329958	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.136434
9.73452	-10.0991	-2.74828	1.833	-0.2363	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.70288
9.76177	-10.2374	-2.75345	1.8124	-0.248296	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.0360096
9.8067	-10.3844	-2.76594	1.81516	-0.213832	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.379988
9.84907	-10.5314	-2.76773	1.80971	-0.204953	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0343575
9.85832	-10.6762	-2.73569	1.75858	-0.28744	9.8617	-10.6917	9.85	-10.7	0	-2.72718	1.95849
9.86887	-10.8345	-2.7466	1.72454	-0.312443	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.147348
9.8669	-10.98	-2.72298	1.67296	-0.381409	9.75887	-10.887	9.85	-11	0	-2.72395	1.17986
9.8735	-11.1338	-2.72887	1.64421	-0.391824	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.0321585
9.88148	-11.2835	-2.72879	1.62059	-0.395934	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0105456
9.87314	-11.4384	-2.73556	1.5846	-0.41507	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.0947169
9.876	-11.5905	-2.7386	1.56417	-0.41116	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.121717
9.85894	-11.7416	-2.73965	1.52807	-0.429484	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.118293
9.83901	-11.8756	-2.73099	1.4864	-0.471197	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.299512
9.79905	-12.0237	-2.75093	1.43696	-0.504893	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.438197
9.67204	-12.1531	-2.69337	1.23184	-0.876232	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	21.4294
9.6	-12.2808	-2.68341	1.16518	-0.902471	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.566313
9.54454	-12.4159	-2.6849	1.12761	-0.876145	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.126822
9.43375	-12.553	-2.71035	1.04095	-0.9233	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	1.26244
9.31811	-12.6531	-2.70932	0.914734	-1.08996	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	3.41678
9.2124	-12.7572	-2.71996	0.843191	-1.11006	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.329939
9.10718	-12.8638	-2.71988	0.777653	-1.11896	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	0.0215045
8.9868	-12.9602	-2.72206	0.705916	-1.13162	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.144634
8.81304	-13.0169	-2.7449	0.520239	-1.39935	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	9.49063
8.67272	-13.0768	-2.74067	0.433413	-1.41304	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.183839
8.56669	-13.1463	-2.72227	0.412015	-1.30385	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	1.76624
8.41657	-13.2063	-2.75781	0.340632	-1.3026	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0.839242
8.24723	-13.201	-2.79236	0.169942	-1.53189	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	7.71462
8.12041	-13.2019	-2.7645	0.0849167	-1.54977	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.550146
7.99259	-13.2414	-2.71987	0.0738362	-1.38544	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	4.8535
7.84569	-13.2484	-2.71798	-0.000458464	-1.38356	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.0103295
7.68692	-13.2228	-2.73728	-0.111651	-1.45717	7.57824	-13.1345	7.65	-13.25	-3.62957	0	1.08845
7.51784	-13.214	-2.77112	-0.181798	-1.43521	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.660987
7.37928	-13.2124	-2.73255	-0.204529	-1.31283	7.33241	-13.2718	7.3	-13.25	-2.7301	0	2.97345
7.20743	-13.198	-2.77389	-0.256508	-1.27602	7.13166	-13.2372	7.15	-13.25	-2.73007	0	1.01125
7.06546	-13.1821	-2.74089	-0.278162	-1.16898	6.97467	-13.1643	7	-13.25	-2.72703	0	2.38592
6.89881	-13.1704	-2.77392	-0.3082	-1.11599	6.84852	-13.2404	6.85	-13.25	-2.727	0	1.09968
6.75463	-13.1258	-2.77294	-0.363028	-1.10497	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.172999
6.59372	-13.0978	-2.79694	-0.392343	-1.05835	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.767537
6.45166	-13.0297	-2.80286	-0.455974	-1.06727	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.275837
6.29209	-12.9888	-2.82636	-0.480927	-1.01784	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.786495
6.1548	-12.9382	-2.79689	-0.49835	-0.936497	6.09711	-13.0021	6.1	-13	-2.73	0.910004	1.52873
5.99568	-12.8959	-2.8182	-0.51095	-0.880298	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0.923231
5.87199	-12.8486	-2.7955	-0.522908	-0.817725	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	1.47637
